Event	ID	Name			Wwise Object Path	Notes
	15273518	Music_Explore			\Default Work Unit\Music_Explore	
	165391104	player_ranged_attack_attack1_stationary			\Default Work Unit\Player\player_ranged_attack_attack1_stationary	
	201284434	enemy_range1_land			\Default Work Unit\Enemies\enemy_range1_land	
	477019125	enemy_range1_death			\Default Work Unit\Enemies\enemy_range1_death	
	640208366	player_raised_gun_running			\Default Work Unit\Player\player_raised_gun_running	
	703211547	moving_platform			\Default Work Unit\Ambient\moving_platform	
	1182267252	OneShoot_1			\Default Work Unit\Ambient\OneShoot_1	
	1305133589	player_jump			\Default Work Unit\Player\player_jump	
	1386564838	player_damaged			\Default Work Unit\Player\player_damaged	
	1650679582	player_reload			\Default Work Unit\Player\player_reload	
	1728914368	Ambient_part3			\Default Work Unit\Ambient\Ambient_part3	
	1728914369	Ambient_part2			\Default Work Unit\Ambient\Ambient_part2	
	1728914370	Ambient_part1			\Default Work Unit\Ambient\Ambient_part1	
	2037740798	enemy_range1_damaged			\Default Work Unit\Enemies\enemy_range1_damaged	
	2051061508	stop_test			\Default Work Unit\Testing\stop_test	
	2120122469	enemy_melee_pipe			\Default Work Unit\Enemies\enemy_melee_pipe	
	2288279038	enemy_range1_shooting			\Default Work Unit\Enemies\enemy_range1_shooting	
	2385628198	footsteps			\Default Work Unit\Testing\footsteps	
	2394582229	player_dash			\Default Work Unit\Player\player_dash	
	2506934606	player_melee_attack			\Default Work Unit\Player\player_melee_attack	
	2727318990	test_2			\Default Work Unit\Testing\test_2	
	2851466780	plasma_gun_shoot			\Default Work Unit\Testing\plasma_gun_shoot	
	3083087645	player_death			\Default Work Unit\Player\player_death	
	3629196698	player_land			\Default Work Unit\Player\player_land	
	3971790352	Ambient_Tavern			\Default Work Unit\Ambient\Ambient_Tavern	
	4157003948	enemy_range1_running_concrete			\Default Work Unit\Enemies\enemy_range1_running_concrete	

Effect plug-ins	ID	Name	Type				Notes
	676103956	enemy_range1_damaged_bottom-002	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\enemy_range1_damaged_bottom-002_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Enemies\enemy_range1_damaged\bottom\enemy_range1_damaged_bottom-002		5571
	677044938	enemy_range1_damaged_top-003	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\enemy_range1_damaged_top-003_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Enemies\enemy_range1_damaged\top\enemy_range1_damaged_top-003		8162
	690797175	player_melee_attack-003	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_melee_attack-003_4D8701AC.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_melee_attack\player_melee_attack\player_melee_attack-003		13912
	720768654	WHSH_Plastic Pipe Fast Whoosh Low Single 03_B00M_ONE-1	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\WHSH_Plastic Pipe Fast Whoosh Low Single 03_B00M_ONE-1_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Enemies\enemy_melee_pipe\enemy_melee_pipe\WHSH_Plastic Pipe Fast Whoosh Low Single 03_B00M_ONE-1		4197
	728598351	player_melee_attack-002	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_melee_attack-002_09F19437.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_melee_attack\player_melee_attack\player_melee_attack-002		13640
	736436096	enemy_range1_running_concrete-002	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\enemy_range1_running_concrete-002_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Enemies\enemy_range1_running_concrete\enemy_range1_running_concrete-002		2751
	752233326	player_reload	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_reload_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_reload\player_reload\player_reload		12883
	764620604	BO01 CC01D S - 01-59 - Full 04	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\BO01 CC01D S - 01-59 - Full 04_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\footsteps stone\left\left foot\BO01 CC01D S - 01-59 - Full 04		2779
	765875123	enemy_range1_running_concrete-001	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\enemy_range1_running_concrete-001_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_raised_gun_running\player_raised_gun_running\enemy_range1_running_concrete-001		2934
	768264602	42-FIRE TRUCK = EXTERIOR OF STATION_ DISTANT START, TWO TRUCKS PASS BY WITH SIRENS	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\42-FIRE TRUCK = EXTERIOR OF STATION_ DISTANT START, TWO TRUCKS PASS BY WITH SIRENS_FC50DD0B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambient\OneShoot\42-FIRE TRUCK = EXTERIOR OF STATION_ DISTANT START, TWO TRUCKS PASS BY WITH SIRENS		493673
	768903784	ambient_propaganda	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\ambient_propaganda_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambient\OneShoot\ambient_propaganda		1210180
	776597434	enemy_range1_land-001	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\enemy_range1_land-001_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Enemies\enemy_range1_land\enemy_range1_land-001		4554
	810106399	explore_music4	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\explore_music4_B1F2C113.wem		\Interactive Music Hierarchy\Default Work Unit\New Music Playlist Container\explore_music4\explore_music4		2730495
	813316356	player_damaged-001	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_damaged-001_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_damaged\player_damaged\player_damaged-001		9600
	815303066	player_ranged_attack_attack1_stationary	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_ranged_attack_attack1_stationary_A712D18A.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_ranged_attack_attack1_stationary\player_ranged_attack_attack1_stationary\player_ranged_attack_attack1_stationary		9937
	841143589	player_death	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_death_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_death\player_death\player_death		36854
	910340784	moving_platform	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\moving_platform_B1F2C113.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Ambient\moving_platform		168470
	916299761	enemy_range1_running_concrete-008	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\enemy_range1_running_concrete-008_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_raised_gun_running\player_raised_gun_running\enemy_range1_running_concrete-008		4134
	932931645	BO01 CC01D S - 01-59 - Full 05	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\BO01 CC01D S - 01-59 - Full 05_834C5F35.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\footsteps stone\left\left foot\BO01 CC01D S - 01-59 - Full 05		3025
	940601158	player_melee_attack-004	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\player_melee_attack-004_48FBDC92.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Player\Player\player_melee_attack\player_melee_attack\player_melee_attack-004		13248
	945438747	explore	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\explore_B1F2C113.wem		\Interactive Music Hierarchy\Default Work Unit\New Music Playlist Container\New Music Segment\explore		3308806
	952037636	GUNTech_Sci Fi Plasma Gun Fire Digital 01_B00M_ONE-1	D:\Unity Sessions\CyberpunkJAM\Cyberpunk\Cyberpunk_WwiseProject\.cache\Windows\SFX\GUNTech_Sci Fi Plasma Gun Fire Digital 01_B00M_ONE-1_DD1E010B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\plasma gun\GUNTech_Sci Fi Plasma Gun Fire Digital 01_B00M_ONE-1		19261
